"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"24","05","MNCW","82647","","","","","24","05","MNCW","82647","","","24","05","31","4","40","AM","12","0","0","0","0","","WHITE PLAINS","23.5","36","57","4","1","007","R","SWIT","1","0","D","Y","TRACK 16","1","","2","MNCW","008079","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","18007","0","H992","","0","0","0","0","H992","2","1","007","18007","","36C119","0","000000","0","1","0","0","0","04","44","","","1","1","","3","","","","388","","2024","0","0","0","0","0","0","WESTCHESTER","119","00","00","","N","255","1","WHILE ATTEMPTING TO MAKE A HITCH ON TRACK 16N, THE COUPLERS ON CARS 8079 AND 8062 WERE DAMAGED. WILL","FUL VIOLATION OF SOP-MSP-009. AS PER SOP-MSP-009, MECHANICAL EMPLOYEES ARE NOT ALLOWED TO MAKE MOVEM","ENTS FURTHER THAN ONE ROTATION OF A WHEEL ON OTHER THAN MAIN TRACKS. ADDITIONALLY, PERMISSION IS REQ","UIRED BY THE MOVEMENT AUTHORITY PRIOR TO MOVING ANY EQUIPMENT ON OTHER THAN MAIN TRACKS.","","","","","","","","","","","","0","41.057519","-73.771058","2","5","K","","","MNR HARLEM LINE",
"24","06","CSX","000218439","","","","","24","06","CSX","000218439","","","24","06","01","5","26","PM","01","0","0","0","0","","WEST MANSFIELD","0088.7","39","77","2","2","042","R","G221","2","12757","1","Y","SINGLE MAIN TRACK","4","0018.2","1","NAHX","066209","017","Y","","","000","","2","0","0","0","0","0","0","0","0","0","90","0","0","0","0","30","0","0","0","0","1109351","378940","T001","","0","0","0","0","T001","1","4","042","1488291","","39C091","0","000000","0","1","0","1","0","03","16","03","16","1","2","","1","","","","836","","2024","0","0","0","0","0","0","LOGAN","091","00","00","","N","5405","2","G22131, A LOADED 90 CAR GRAIN TRAIN, WAS TRAVELLING SOUTH BOUND ON THE SCOTTS LAWN SECONDARY AND REP","ORTED TO THE DISPATCHER THAT THEIR TRAIN WAS IN EMERGENCY AT MP QT89.5. WHILE PERFORMING AN INSPECTI","ON, THE CONDUCTOR FOUND THAT THE TRAIN HAD DERAILED BEGINNING AT THE 17TH CAR. WHILE INTERVIEWING TH","E CREW, IT WAS FOUND THAT THE EMERGENCY APPLICATION WAS ENGINEER INITIATED DUE TO TRAVERSING WHAT TH","E ENGINEER THOUGHT WAS A SUN KINK AND OBSERVING A DUST CLOUD APPROXIMATELY 20 CARS DEEP IN HIS TRAIN",". INVESTIGATION REVEALED THAT THERE WERE NO TRAIN HANDLING OR MECHANICAL ISSUES, HOWEVER IT WAS FOUN","D THROUGH LOCOMOTIVE DOWNLOADS AND VISUAL INSPECTIONS THAT THE ROADBED WAS SOFT AT THE POINT OF DERA","ILMENT WHICH ALLOWED MOVEMENT OF TIES IN THE BALLAST CAUSING A SHIFT IN THE TRACK AND SUBSEQUENTLY C","AUSING A TOTAL OF 30 CARS TO DERAIL.","","","","","","","0","40.41309","-83.548826","2","2","","","","SCOTTSLAWN",
"24","05","CSX","000218311","","","","","24","05","CSX","000218311","","","24","05","26","7","30","PM","01","0","0","0","0","","WALBRIDGE","0117.9","39","75","3","3","006","R","M225","4","2487","1","Y","ARRIVAL LEAD","1","0000.0","2","GATX","223422","063","N","","","000","","1","0","0","0","0","0","0","0","0","0","6","0","60","0","0","0","0","3","0","0","61736","9640","H702","","0","0","0","0","H702","2","1","006","71376","","39C173","0","000000","0","1","0","1","0","07","40","07","40","1","2","","1","","","","226","","2024","0","0","0","0","0","0","WOOD","173","00","00","","N","3172","1","WHILE SETTING OFF CARS FROM 2 MAIN TO THE WEST END OF THE ARRIVAL YARD, M22525 RAN THROUGH THE EAST","END OF THE MAINLINE TO YARD CROSSOVER, RESULTING IN A DERAILMENT WHEN THEY ATTEMPTED TO PULL WEST AF","TER COMPLETING THE SETOFF.","","","","","","","","","","","","","0","41.588218","-83.496475","2","5","","","","TOLEDO TERMINAL",
"24","03","CUOH","CUO734224D","","","","","24","03","XAXX","INDUSTRY","","","24","03","13","3","42","AM","01","0","0","0","0","","AMSTERDAM","69.4","39","46","4","1","009","R","MIMJ","1","10500","1","Y","SINGLE MAIN TRACK","1","2.60","1","NKLX","800338","035","Y","","","000","","2","0","0","0","0","0","0","0","0","0","73","0","0","0","0","5","0","0","0","0","0","39261","T221","","0","0","0","0","T221","1","1","009","39261","","39C067","0","000000","0","1","0","1","1","06","42","06","42","1","2","","Cl","","","","399","","2024","0","0","0","0","0","0","HARRISON","067","","","","N","","","MIMJ-12 CREW WAS PULLING NORTH ON THE PINEY FORK WITH 2 NS LOCOMOTIVES AND 73 LOADS OF MSW WHEN THE","TRAIN WENT INTO EMERGENCY AT MP 69.4. INVESTIGATION REVEALED 3 CARS OF CONTAINERS, 12 TOTAL, FELL OF","F OF 3 CARS THAT FELL ON THEIR SIDE AND 2 OTHER CARS DERAILED. CUSTOMER IWS MAINTAINS TRACK AND WAS","RESPONSIBLE FOR RERAILING. CUSTOMER REPORTS $39,261.32 FOR CONTRACTOR AMTRAC TO PERFORM TRACK WORK.","","","","","","","","","","","","0","40.391239","-80.902954","2","2","","","","PINEY FORK",
"24","01","DL","240101","","","","","24","01","DL","240101","","","24","01","12","9","45","AM","01","1","1","0","0","","SCRANTON","131.4","42","40","2","1","005","E","PO-7","4","2280","1","Y","E. RCVR","1","","3","NS","296751","009","Y","","","000","Y","4","0","0","0","0","0","0","0","0","0","19","0","0","0","0","8","0","0","0","0","2916","110818","T110","","0","0","0","0","T110","3","1","005","113734","","42C069","0","000000","0","1","0","1","0","02","15","02","15","1","2","","3","","","","138","","2024","0","0","0","0","0","0","LACKAWANNA","069","","","","N","1610","1","DROP-IN DERAILMENT DUE TO WIDE GAGE - CROSSTIES WORN/DEFECTIVE
ERROR 207 - BOX 49A SPECIAL STUDY BL","OCK  SHOULD = OTH (OTHER THAN MAIN TK)","","","","","","","","","","","","","","0","41.402927","-75.635515","2","5","L","","","POCONO MAIN",
"24","02","PR","2024020202","","","","","24","02","PR","2024020202","","","24","02","28","5","30","PM","12","2","2","0","0","","NORTH CHARLESTON","","45","61","3","1","002","E","PR11","2","560","1","Y","COS 08","1","","2","WCHX","001011","001","Y","","","000","","2","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","12001","0","H018","","0","0","0","0","H018","2","1","002","20671","","45C019","0","000000","0","1","0","1","1","04","30","04","30","3","3","","Cl","","","","397","","2024","0","0","0","0","0","0","CHARLESTON","019","","","","N","600","1","WHILE SWITCHING IN THE COSGROVE YARD, THE CONDUCTOR LEFT A CUT OF FOUR TANK CARS WITHOUT HAND BRAKES","BEING PROPERLY SET OR TESTED, AND THEY ROLLED OUT OF COS 08 AND STRUCK THE TRAIN ON THE LADDER RESU","LTING IN DAMAGE TO TANK CARS WCHX 1011 AND GATX 207191. THERE IS NO MILEPOST FOR THIS LOCATION. THE","INCIDENT TOOK PLACE IN ONE OF OUR SWITCHING YARDS, AND WE DO NOT HAVE MILEPOSTS AT THIS LOCATION.","","","","","","","","","","","","0","32.89727","-79.97951","2","5","K","L","","NORTH CHARLESTON",
"24","02","CSX","000216252","","","","","24","02","CSX","000216252","","","24","02","17","4","20","AM","01","0","0","0","0","","SELLERS","0270.6","45","57","4","1","040","R","M491","2","12797","1","Y","#2 MAIN","4","0036.1","1","FPBX","000662","072","Y","FPBX","000662","072","Y","5","0","0","0","0","0","0","0","0","0","75","0","93","0","0","4","0","15","0","0","840621","168877","E53C","","0","0","0","0","E53C","1","4","040","1009498","","45C033","0","000000","0","1","0","1","0","06","20","06","20","1","3","","1","","","","74","","2024","0","0","0","0","0","0","DILLON","033","","","","N","9960","2","M49117 HAD A ROLLER BEARING FAILURE ON FPBX 662 RESULTING IN A DERAILMENT.","","","","","","","","","","","","","","","0","34.313694","-79.450702","1","1","","","","SOUTH END",
"24","08","BNSF","HL0824114","","","","","24","08","BNSF","HL0824114","","","24","08","31","8","45","AM","01","0","0","0","0","","MEMPHIS","494","47","81","1","2","003","E","YMEM","1","1991","7","Y","2013","1","0","2","TCBX","002080","019","N","","","000","","1","0","0","0","0","0","0","0","0","0","7","0","37","0","0","0","0","6","0","0","303029","0","M408","","0","0","0","0","M408","2","1","005","615149","","47C157","0","000000","0","0","0","1","1","","","01","45","1","3","","1","","","","257","","2024","0","0","0","0","0","0","SHELBY","157","","","","N","2948","1","Y-MEM1712-31A WAS HUMPING RAILCARS IN YARD TRACK 2015 WHEN 2 CARS ROLLING OUT ON 2015 INTO THE SIDE","OF MEM112 WHILE BUILDING THE H MEMAMO1 31 RESULTING IN 7 RAILCARS DERAILED ON THE 15 LEAD DUE TO YAR","D SKATE SLID AND FAILED TO STOP CARS. NO HAZMAT RELEASED.","","","","","","","","","","","","","3","35.023995","-89.890366","2","5","K","","","THAYER SOUTH",
"24","08","BNSF","HL0824114","","","","","24","08","BNSF","HL0824114","","","24","08","31","8","45","AM","01","0","0","0","0","","MEMPHIS","494","47","81","1","2","005","E","YMEM","1","2453","7","Y","2013","1","0","2","ITFX","009860","021","Y","","","000","","1","0","0","0","0","0","0","0","0","0","19","0","11","0","0","1","0","0","0","0","11884","300236","M408","","0","0","0","0","M408","2","1","005","615149","","47C157","0","000000","0","0","0","1","1","","","02","","3","3","","1","","","","257","","2024","0","0","0","0","0","0","SHELBY","157","","","","N","2010","1","Y-MEM1712-31A WAS HUMPING RAILCARS IN YARD TRACK 2015 WHEN 2 CARS ROLLING OUT ON 2015 INTO THE SIDE","OF MEM112 WHILE BUILDING THE H MEMAMO1 31 RESULTING IN 7 RAILCARS DERAILED ON THE 15 LEAD DUE TO YAR","D SKATE SLID AND FAILED TO STOP CARS. NO HAZMAT RELEASED.","","","","","","","","","","","","","3","35.023995","-89.890366","2","5","K","","","THAYER SOUTH",
"24","08","CSX","000220237","","","","","24","08","CSX","000220237","","","24","08","30","4","20","PM","01","0","0","0","0","","NASHVILLE","0190.0","47","94","2","1","004","E","Y290","1","0","7","Y","5 THROAT","1","0000.0","2","TBOX","643073","052","N","","","000","","2","0","0","0","0","0","0","0","0","0","49","0","41","0","0","3","0","2","0","0","17207","2011","T207","","0","0","0","0","T207","2","1","004","19218","","47C037","0","000000","0","1","0","1","0","01","50","01","50","1","3","","1","","","","189","","2024","0","0","0","0","0","0","DAVIDSON","037","","","","N","5633","1","Y29030 DERAILED 5 CARS WHILE PULLING TRACK B46 DOWN THE 5 THROAT TOWARDS THE DEPARTURE YARD. CAUSE I","DENTIFIED UPON INVESTIGATION AS BROKEN RAIL, DETAIL FRACTURE FROM SHELLING OR HEAD CHECK.","","","","","","","","","","","","","","3","36.112136","-86.770713","2","5","","","","NASHVILLE TERMINAL",
"24","01","BNSF","HL0124102","","","","","24","01","BNSF","HL0124102","","","24","01","05","2","0","AM","01","0","0","0","0","","MEMPHIS","495.9","47","28","4","1","007","E","YMEM","1","9383","7","Y","2046","1","0","2","LW","470390","111","N","LW","470390","111","N","1","0","0","0","0","0","0","0","0","0","70","0","51","0","0","1","0","3","0","0","33415","0","E46C","T102","0","0","0","0","E46C","2","1","007","33415","","47C157","0","000000","0","0","0","1","1","","","03","","1","3","","1","","","","123","","2024","0","0","0","0","0","0","SHELBY","157","","","","N","8107","2","Y-MEM31222-04A DERAILED 4 RAILCARS ON YARD TRACK DUE TO E46C - TRUCK BOLSTER STIFF, IMPROPER SWIVELI","NG. NO HAZMAT RELEASED.","","","","","","","","","","","","","","3","35.026616","-89.891568","2","5","K","","","THAYER SOUTH",
"24","05","BNSF","HL0524115","","","","","24","05","BNSF","HL0524115","","","24","05","24","1","24","AM","01","0","0","0","0","","MEMPHIS","494.6","47","73","4","1","000","R","JCUT","2","66","6","N","0119","1","0","2","DTTX","744049","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","13733","0","H306","H702","0","0","0","0","H306","2","1","005","14185","","47C157","0","000000","0","0","0","0","0","","","","","3","3","","1","","","","144","","2024","0","0","0","0","0","0","SHELBY","157","","","","N","134","","Y-MEM3511-23A WAS SHOVING IN YARD TRACK AND FAILED TO VERIFY ROUTE AND STRUCK STANDING RAILCARS CAUS","ING 1 RAILCAR TO DERAIL. NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","35.036771","-89.913782","2","5","K","","","THAYER SOUTH",
"24","05","BNSF","HL0524115","","","","","24","05","BNSF","HL0524115","","","24","05","24","1","24","AM","01","0","0","0","0","","MEMPHIS","494.6","47","73","4","1","005","E","YMEM","2","1419","7","Y","0119","1","0","2","DTTX","740724","017","N","","","000","","2","0","0","0","0","0","0","0","0","0","12","0","3","0","0","0","0","0","0","0","154","298","H306","H702","0","0","0","0","H306","2","1","005","14185","","47C157","0","000000","0","1","0","1","1","01","54","01","54","1","3","","1","","","","144","","2024","0","0","0","0","0","0","SHELBY","157","","","","N","1005","3","Y-MEM3511-23A WAS SHOVING IN YARD TRACK AND FAILED TO VERIFY ROUTE AND STRUCK STANDING RAILCARS CAUS","ING 1 RAILCAR TO DERAIL. NO HAZMAT RELEASED.","","","","","","","","","","","","","","0","35.036771","-89.913782","2","5","K","","","THAYER SOUTH",
"24","06","IC","1153150","","","UP","","24","06","IC","1153150","","","24","06","26","4","35","PM","01","0","0","0","0","","MEMPHIS","483.8","47","89","2","2","000","","","2","0","","","MAIN TRACK 2","1","26.37","1","","","000","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33066","83299","H508","","0","0","0","0","H508","1","1","000","116365","","47C157","0","000000","0","0","0","0","0","","","","","1","3","","Cl","","","","172","","2024","0","0","0","0","0","0","SHELBY","157","","","","","","","MNLCN-26 UPRR TRANSFER JOB WAS TASKED WITH DELIVERING CARS TO THE IC WHEN THEY DERAILED THREE CARS O","N THE BNSF MAIN 2 TRACKS, RESULTING IN ADDITIONAL DAMAGE TO IC'S TRACKS.","","","","","","","","","","","","","","","34.992819","-90.030624","2","3","L","","","MEMPHIS",
"24","06","CSX","000218862","","","","","24","06","CSX","000218862","","","24","06","24","5","30","PM","12","17","0","0","0","","KINGSPORT","0093.2","47","89","2","2","003","E","","1","0","6","N","N09","1","0000.0","2","GATX","203822","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","13","0","4","0","0","0","0","0","0","0","19000","0","H008","","0","0","0","0","H008","2","1","005","24000","","47C163","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","409","","2024","0","0","0","0","0","0","SULLIVAN","163","","","","N","1100","0","THE Y22624 WAS SWITCHING OUT EASTMAN DELIVERY CARS IN TRACK N09 AT THE NORTH END OF KINGSPORT YARD,","FOREMAN PULLED OUT AND MADE A CUT IN N09 AND BOTTLED THE AIR ON 17 CARS LEFT STANDING IN N09.  FOREM","AN THEN KICKED THE NOKL 60089 TOWARDS N11 AND NOTICED THAT TRACK N09 WAS ROLLING OUT AND INTO THE FO","UL RESULTING IN THE NOKL 60089 STRIKING THE GATX 203822 ON THE SWITCHING LADDER AT THE NORTH END OF","THE YARD.","","","","","","","","","","","0","36.549664","-82.571194","2","5","","","","KINGSPORT",
"24","05","CSX","000218313","","","","","24","05","CSX","000218313","","","24","05","25","10","30","AM","01","0","0","0","0","","LA FOLLETTE","0224.0","47","75","2","1","029","R","M541","2","10457","1","Y","SINGLE MAIN TRACK","3","0016.6","1","GACX","516195","018","Y","","","000","","2","0","0","0","0","0","0","0","0","0","71","0","31","0","0","9","0","2","0","0","106472","341762","T401","","0","0","0","0","T401","1","3","029","448234","","47C013","0","000000","0","1","0","1","0","03","30","03","30","1","3","","1","","","","63","","2024","0","0","0","0","0","0","CAMPBELL","013","00","00","","N","6586","2","BRIDGE FAILURE RESULTING IN AN 11 CAR DERAILMENT ON THE M54124.","","","","","","","","","","","","","","","0","36.380737","-84.127629","1","1","","","","KD",
"24","04","NS","156425","","","","","24","04","NS","156425","","","24","04","19","11","45","PM","01","0","0","0","0","","CHATTANOOGA","334.00","47","64","4","1","003","E","MECH","2","0","8","Y","WASH TRACK","1","","2","NS","001228","002","N","","","000","","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1177","6388","H306","H303","0","0","0","0","H306","2","1","003","7565","","47C065","0","000000","0","2","0","0","0","","35","","","1","3","","1","","","","292","","2024","0","0","0","0","0","0","HAMILTON","065","00","","","N","0","","DIESEL SHOP EMPLOYEES WERE MAKING A SHOVE MOVE INTO THE WASH TRACK FROM THE NORTH END WITH 2 LOCOMOT","IVES NS6125 AND NS1228 WHEN THE GROUND PERSON FAILED TO PROTECT THE SHOVE MOVE AND VERIFY THE DERAIL","WAS IN THE DOWN POSITION RESULTING IN THE DERAILMENT OF THE #1 AND #2 WHEELS ON THE NS1228.","","","","","","","","","","","","","0","35.07225","-85.255535","2","5","L","","","CHATTANOOGA TERMINAL",
"24","02","BNSF","HL0224109","","","","","24","02","BNSF","HL0224109","","","24","02","09","5","30","PM","01","0","0","0","0","","MEMPHIS","496.2","47","64","3","3","006","E","YMEM","2","858","7","Y","1006","1","0","2","ETTX","701211","019","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","26","0","0","0","0","3","0","0","8792","1600","H523","","0","0","0","0","H523","2","1","006","10392","","47C157","0","000000","0","0","0","1","1","","","02","45","1","3","","1","","","","192","","2024","0","0","0","0","0","0","SHELBY","157","","","","N","2021","2","Y-MEM2712-09A DERAILED 3 RAILCARS IN YARD TRACK IN THE PROCESS OF STOPPING TO MAKE A CUT OF RAILCARS",". CAUSE WAS DUE TO H523 - THROTTLE (POWER), TOO RAPID ADJUSTMENT (H015). NO HAZMAT RELEASED.","","","","","","","","","","","","","","3","35.023181","-89.889789","2","5","K","","","THAYER SOUTH",
"24","03","CSX","000216684","","","","","24","03","CSX","000216684","","","24","03","11","1","10","PM","12","0","0","0","0","","NASHVILLE","0190.0","47","60","2","1","010","E","","1","0","6","N","B53","1","0000.0","2","SOXX","005724","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","13304","0","H399","","0","0","0","0","H399","2","1","010","13304","","47C037","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","218","","2024","0","0","0","0","0","0","DAVIDSON","037","00","00","","N","100","0","YARDMASTER GAVE INSTRUCTIONS TO Y19911 TO TRIM TO B53 WITH 5 CARS.  Y19911 FOREMAN FAILED TO COMPLY","AND HUMPED 3 CARS THEN 2 CARS INTO B53 WHILE IN TRIM MODE RESULTING IN 2 HIGH SPEED COUPLINGS WHICH","DAMAGED SOXX 5724.","","","","","","","","","","","","","0","36.112136","-86.770713","2","5","","","","NASHVILLE TERMINAL",
"24","02","CSX","000216112","","","","","24","02","CSX","000216112","","","24","02","09","3","2","AM","12","0","0","0","0","","NASHVILLE","0190.0","47","55","4","1","006","E","Y391","1","0","7","Y","C10","1","0000.0","2","CSXT","004008","001","N","","","000","","2","0","0","0","0","2","0","0","0","0","46","0","51","0","0","0","0","0","0","0","37985","4023","H510","H307","0","0","0","0","H510","2","1","006","71309","","47C037","0","000000","0","1","0","1","0","04","02","04","02","1","3","","1","","","","262","","2024","0","0","0","0","0","0","DAVIDSON","037","00","00","","N","5397","0","Y39108 SWITCHMAN FAILED TO MAINTAIN CONTROL OF HIS EQUIPMENT AND STOP HALF THE RANGE OF VISION STRIK","ING M58309 DEPARTING AHEAD IN ADJACENT TRACK. DERAILED 2 LOCOMOTIVES ON Y39108 AND STRUCK 13 CARS AN","D DISTRIBUTED POWER LOCOMOTIVES CSXT 7257 & 943 ON THE M58309.","","","","","","","","","","","","","3","36.112136","-86.770713","2","5","","","","NASHVILLE TERMINAL",
"24","02","CSX","000216112","","","","","24","02","CSX","000216112","","","24","02","09","3","2","AM","12","0","0","0","0","","NASHVILLE","0190.0","47","55","4","1","005","E","M583","2","9722","1","Y","C09","1","0000.0","2","MRMX","132058","096","Y","","","000","","3","2","0","0","0","0","0","0","0","0","136","0","42","0","0","0","0","0","0","0","29301","0","H510","H307","0","0","0","0","H510","2","1","006","71309","","47C037","0","000000","0","1","0","1","0","04","17","04","17","3","3","","1","","","","262","","2024","0","0","0","0","0","0","DAVIDSON","037","00","00","","N","5270","2","Y39108 SWITCHMAN FAILED TO MAINTAIN CONTROL OF HIS EQUIPMENT AND STOP HALF THE RANGE OF VISION STRIK","ING M58309 DEPARTING AHEAD IN ADJACENT TRACK. DERAILED 2 LOCOMOTIVES ON Y39108 AND STRUCK 13 CARS AN","D DISTRIBUTED POWER LOCOMOTIVES CSXT 7257 & 943 ON THE M58309.","","","","","","","","","","","","","0","36.112136","-86.770713","2","5","","","","NASHVILLE TERMINAL",
"24","01","CSX","000216484","","","","","24","01","CSX","000216484","","","24","01","24","3","0","AM","12","0","0","0","0","","NASHVILLE","0190.0","47","37","4","1","000","E","","1","0","6","N","B14","1","0000.0","2","SRY","009294","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","47105","0","M204","","0","0","0","0","M204","2","1","000","47105","","47C037","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","164","","2024","0","0","0","0","0","0","DAVIDSON","037","","","","N","120","0","SHIFTED LOAD RESULTING IN DOOR FALLING OFF CAR ACCOUNT IMPROPERLY LOADED CAR SRY 9294. CONTENTS OF C","AR & DOOR STRUCK UTLX 649480 RESULTING IN FRA REPORTABLE DAMAGE.","","","","","","","","","","","","","","0","36.112136","-86.770713","2","5","","","","NASHVILLE TERMINAL",
"24","02","CSX","000216296","","","","","24","02","CSX","000216296","","","24","02","12","5","0","PM","13","3","0","0","0","","CHATTANOOGA","0146.0","47","44","3","3","007","E","X582","1","7073","1","N","LOOKOUT LEAD","1","0000.0","2","GATX","028711","136","N","","","000","","2","0","0","0","0","0","0","0","0","0","9","0","171","0","0","0","0","0","0","0","27067","0","M105","","0","0","0","0","M105","2","1","007","27067","","47C065","0","000000","0","0","0","0","0","","","","","1","3","","1","","","","88","","2024","0","0","0","0","0","0","HAMILTON","065","","","","N","11209","0","A TREE FELL ONTO RAILCAR GATX 28711 AND SMNX 044071 WHILE SWAPPING CREWS AT CHATTANOOGA.","","","","","","","","","","","","","","","0","35.012657","-85.371486","2","5","","","","CHATTANOOGA",
